s1	s2	SWL	HP334xx [V]	Temp [mk]	Temp [mk]	time [s]
-0.068000	2.100000	1	+6.69565400E-01	117.152	557.354	24245.094
-0.066000	2.100000	1	+6.68787000E-01	117.116	557.354	24250.554
-0.064000	2.100000	1	+6.69196200E-01	117.116	557.354	24256.204
-0.062000	2.100000	1	+6.68976600E-01	117.116	557.354	24261.114
-0.060000	2.100000	1	+6.69236100E-01	117.116	557.249	24266.754
-0.058000	2.100000	1	+6.68916800E-01	117.050	557.249	24272.304
-0.056000	2.100000	1	+6.69106400E-01	117.050	557.249	24277.744
-0.054000	2.100000	1	+6.69206200E-01	117.050	557.249	24283.394
-0.052000	2.100000	1	+6.69076400E-01	117.082	557.029	24289.134
-0.050000	2.100000	1	+6.68807000E-01	117.082	557.029	24294.984
-0.048000	2.100000	1	+6.68517600E-01	117.082	557.029	24300.564
-0.046000	2.100000	1	+6.68507600E-01	117.082	557.029	24306.054
-0.044000	2.100000	1	+6.68248100E-01	117.092	557.323	24311.514
-0.042000	2.100000	1	+6.68218200E-01	117.092	557.323	24316.574
-0.040000	2.100000	1	+6.67829000E-01	117.092	557.323	24322.314
-0.038000	2.100000	1	+6.67349900E-01	117.092	557.323	24327.854
-0.036000	2.100000	1	+6.67599400E-01	116.999	556.269	24333.264
-0.034000	2.100000	1	+6.67050500E-01	116.999	556.269	24338.814
-0.032000	2.100000	1	+6.67080500E-01	116.999	556.269	24344.444
-0.030000	2.100000	1	+6.67150300E-01	116.999	556.504	24350.004
-0.028000	2.100000	1	+6.66930800E-01	116.999	556.504	24354.874
-0.026000	2.100000	1	+6.66571500E-01	117.012	556.504	24360.504
-0.024000	2.100000	1	+6.66771100E-01	117.012	556.504	24366.034
-0.022000	2.100000	1	+6.66431800E-01	117.012	556.504	24371.464
-0.020000	2.100000	1	+6.66102500E-01	117.012	556.748	24377.054
-0.018000	2.100000	1	+6.66421800E-01	117.051	556.748	24382.654
-0.016000	2.100000	1	+6.66302000E-01	117.051	556.748	24387.584
-0.014000	2.100000	1	+6.66142400E-01	117.051	556.748	24392.544
-0.012000	2.100000	1	+6.65902900E-01	117.051	556.748	24398.184
-0.010000	2.100000	1	+6.65633400E-01	117.117	556.692	24403.284
-0.008000	2.100000	1	+6.65493700E-01	117.117	556.692	24408.244
-0.006000	2.100000	1	+6.65593500E-01	117.117	556.692	24413.874
-0.004000	2.100000	1	+6.65603500E-01	117.117	556.692	24419.514
-0.002000	2.100000	1	+6.65663300E-01	117.073	559.026	24425.294
0.000000	2.100000	1	+6.65843000E-01	117.073	559.026	24431.044
0.002000	2.100000	1	+6.66082500E-01	117.073	559.026	24436.074
0.004000	2.100000	1	+6.65793100E-01	117.073	559.026	24441.884
0.006000	2.100000	1	+6.65643400E-01	117.058	559.526	24446.914
0.008000	2.100000	1	+6.65553600E-01	117.058	559.526	24452.424
0.010000	2.100000	1	+6.65523600E-01	117.058	559.526	24457.424
0.012000	2.100000	1	+6.65433800E-01	117.058	559.526	24462.495
0.014000	2.100000	1	+6.65533600E-01	116.953	558.145	24467.465
0.016000	2.100000	1	+6.65493700E-01	116.953	558.145	24472.435
0.018000	2.100000	1	+6.65663300E-01	116.953	558.145	24477.645
0.020000	2.100000	1	+6.65962700E-01	116.953	558.145	24482.525
0.022000	2.100000	1	+6.65833000E-01	116.953	557.784	24487.515
0.024000	2.100000	1	+6.66002700E-01	117.120	557.784	24492.585
0.026000	2.100000	1	+6.66411800E-01	117.120	557.784	24497.685
0.028000	2.100000	1	+6.66771100E-01	117.120	557.784	24503.215
0.030000	2.100000	1	+6.67010600E-01	117.120	557.784	24508.105
0.032000	2.100000	1	+6.67240100E-01	116.983	557.267	24513.105
0.034000	2.100000	1	+6.67220200E-01	116.983	557.267	24518.185
0.036000	2.100000	1	+6.67549500E-01	116.983	557.267	24523.755
0.038000	2.100000	1	+6.67729200E-01	116.983	557.267	24528.675
0.040000	2.100000	1	+6.68028600E-01	117.147	557.279	24534.125
0.042000	2.100000	1	+6.68467700E-01	117.147	557.279	24538.975
0.044000	2.100000	1	+6.68158300E-01	117.147	557.279	24544.325
0.046000	2.100000	1	+6.68008600E-01	117.147	557.279	24549.955
0.048000	2.100000	1	+6.68747100E-01	116.996	557.322	24555.385
0.050000	2.100000	1	+6.68876800E-01	116.996	557.322	24560.475
0.052000	2.100000	1	+6.68856900E-01	116.996	557.322	24565.635
0.054000	2.100000	1	+6.68657300E-01	116.996	557.322	24570.635
0.056000	2.100000	1	+6.69335900E-01	116.996	556.868	24576.205
0.058000	2.100000	1	+6.69505600E-01	117.128	556.868	24581.155
0.060000	2.100000	1	+6.69266000E-01	117.128	556.868	24586.485
0.062000	2.100000	1	+6.69256100E-01	117.128	556.868	24591.505
0.064000	2.100000	1	+6.69535500E-01	117.128	556.433	24596.455
0.066000	2.100000	1	+6.69395800E-01	116.979	556.433	24602.155
0.068000	2.100000	1	+6.69435700E-01	116.979	556.433	24607.185
0.070000	2.100000	1	+6.68717200E-01	116.979	556.433	24612.515
0.072000	2.100000	1	+6.69186200E-01	116.979	556.433	24617.795
0.074000	2.100000	1	+6.69355900E-01	116.995	557.046	24622.785
0.076000	2.100000	1	+6.69485600E-01	116.995	557.046	24627.785
0.078000	2.100000	1	+6.68856900E-01	116.995	557.046	24633.105
0.080000	2.100000	1	+6.68347900E-01	116.995	557.046	24638.305
0.082000	2.100000	1	+6.68567500E-01	116.995	556.828	24643.175
0.084000	2.100000	1	+6.68826900E-01	116.983	556.828	24648.815
0.086000	2.100000	1	+6.68507600E-01	116.983	556.828	24653.675
0.088000	2.100000	1	+6.68577400E-01	116.983	556.828	24658.715
0.090000	2.100000	1	+6.67868900E-01	116.983	556.968	24663.995
0.092000	2.100000	1	+6.67399800E-01	116.962	556.968	24669.085
0.094000	2.100000	1	+6.67290000E-01	116.962	556.968	24673.995
0.096000	2.100000	1	+6.67349900E-01	116.962	556.968	24678.955
0.098000	2.100000	1	+6.66601400E-01	116.962	556.968	24684.035
0.100000	2.100000	1	+6.66960700E-01	117.022	557.069	24689.685
0.102000	2.100000	1	+6.66701200E-01	117.022	557.069	24695.325
0.104000	2.100000	1	+6.65623400E-01	117.022	557.069	24700.855
0.106000	2.100000	1	+6.65733200E-01	117.022	557.069	24706.055
0.108000	2.100000	1	+6.66282100E-01	116.869	557.622	24711.165
0.110000	2.100000	1	+6.66072500E-01	116.869	557.622	24716.275
0.112000	2.100000	1	+6.65174300E-01	116.869	557.622	24721.125
0.114000	2.100000	1	+6.64385900E-01	116.869	557.622	24726.645
0.116000	2.100000	1	+6.64964800E-01	116.961	556.977	24732.085
0.118000	2.100000	1	+6.63847000E-01	116.961	556.977	24736.835
0.120000	2.100000	1	+6.64425800E-01	116.961	556.977	24742.045
0.122000	2.100000	1	+6.64286100E-01	116.961	556.977	24747.035
0.124000	2.100000	1	+6.63338000E-01	116.961	557.177	24752.565
0.126000	2.100000	1	+6.63976800E-01	117.013	557.177	24758.205
0.128000	2.100000	1	+6.64336000E-01	117.013	557.177	24763.785
0.130000	2.100000	1	+6.63916900E-01	117.013	557.177	24768.985
0.132000	2.100000	1	+6.63437800E-01	117.013	556.392	24774.075
0.134000	2.100000	1	+6.63936800E-01	116.971	556.392	24779.695
0.136000	2.100000	1	+6.63467800E-01	116.971	556.392	24785.315
0.138000	2.100000	1	+6.63058600E-01	116.971	556.392	24790.215
0.140000	2.100000	1	+6.63896900E-01	116.971	556.697	24795.395
0.142000	2.100000	1	+6.63627500E-01	117.063	556.697	24800.935
0.144000	2.100000	1	+6.64166400E-01	117.063	556.697	24806.795
0.146000	2.100000	1	+6.64346000E-01	117.063	556.697	24811.695
0.148000	2.100000	1	+6.64825000E-01	117.063	556.697	24816.435
0.150000	2.100000	1	+6.64954800E-01	117.063	556.764	24821.575
0.152000	2.100000	1	+6.65274100E-01	116.927	556.764	24826.505
0.154000	2.100000	1	+6.65054600E-01	116.927	556.764	24832.045
0.156000	2.100000	1	+6.65703300E-01	116.927	556.764	24837.475
0.158000	2.100000	1	+6.66312000E-01	116.927	555.684	24843.095
0.160000	2.100000	1	+6.66561500E-01	116.866	555.684	24848.855
0.162000	2.100000	1	+6.66072500E-01	116.866	555.684	24854.415
0.164000	2.100000	1	+6.66850900E-01	116.866	555.684	24860.065
0.166000	2.100000	1	+6.67359900E-01	116.866	556.058	24865.585
0.168000	2.100000	1	+6.67120400E-01	116.938	556.058	24871.255
0.170000	2.100000	1	+6.68218200E-01	116.938	556.058	24876.365
0.172000	2.100000	1	+6.68697200E-01	116.938	556.058	24881.745
0.174000	2.100000	1	+6.69425700E-01	116.938	554.525	24887.285
0.176000	2.100000	1	+6.68956700E-01	116.798	554.525	24892.705
0.178000	2.100000	1	+6.70274000E-01	116.798	554.525	24898.185
0.180000	2.100000	1	+6.69904800E-01	116.798	554.525	24903.485
0.182000	2.100000	1	+6.70733100E-01	116.798	556.157	24908.985
0.184000	2.100000	1	+6.70363800E-01	116.912	556.157	24914.545
0.186000	2.100000	1	+6.71571400E-01	116.912	556.157	24920.045
0.188000	2.100000	1	+6.71930700E-01	116.912	556.157	24925.925
0.190000	2.100000	1	+6.72389700E-01	116.912	556.157	24930.925
0.192000	2.100000	1	+6.72699100E-01	116.912	555.356	24935.995
0.194000	2.100000	1	+6.73327800E-01	116.972	555.356	24941.655
0.196000	2.100000	1	+6.73966500E-01	116.972	555.356	24947.405
0.198000	2.100000	1	+6.73417600E-01	116.972	555.356	24952.935
0.200000	2.100000	1	+6.73866700E-01	116.972	556.240	24957.875
0.200000	2.150000	3	+6.72010500E-01	116.919	556.240	24959.445
0.198000	2.150000	1	+6.70443700E-01	116.919	556.240	24964.545
0.196000	2.150000	1	+6.70583400E-01	116.919	556.240	24970.155
0.194000	2.150000	1	+6.70134300E-01	116.919	556.240	24975.805
0.192000	2.150000	1	+6.69186200E-01	116.976	556.688	24980.605
0.190000	2.150000	1	+6.68557500E-01	116.976	556.688	24986.445
0.188000	2.150000	1	+6.68178300E-01	116.976	556.688	24992.245
0.186000	2.150000	1	+6.67719200E-01	116.976	556.688	24997.285
0.184000	2.150000	1	+6.67140400E-01	117.015	558.603	25002.975
0.182000	2.150000	1	+6.66811000E-01	117.015	558.603	25008.785
0.180000	2.150000	1	+6.66960700E-01	117.015	558.603	25013.685
0.178000	2.150000	1	+6.67060500E-01	117.015	558.062	25019.185
0.176000	2.150000	1	+6.66461700E-01	117.057	558.062	25024.955
0.174000	2.150000	1	+6.66282100E-01	117.057	558.062	25030.045
0.172000	2.150000	1	+6.65892900E-01	117.057	558.062	25035.235
0.170000	2.150000	1	+6.65433800E-01	117.057	558.062	25040.225
0.168000	2.150000	1	+6.64944800E-01	117.132	557.992	25045.755
0.166000	2.150000	1	+6.64136400E-01	117.132	557.992	25051.425
0.164000	2.150000	1	+6.64046600E-01	117.132	557.992	25056.285
0.162000	2.150000	1	+6.64076600E-01	117.132	557.992	25061.305
0.160000	2.150000	1	+6.63817100E-01	116.998	557.368	25066.465
0.158000	2.150000	1	+6.63278200E-01	116.998	557.368	25072.265
0.156000	2.150000	1	+6.63088600E-01	116.998	557.368	25077.935
0.154000	2.150000	1	+6.62958800E-01	116.998	557.368	25083.745
0.152000	2.150000	1	+6.62789200E-01	117.109	558.079	25089.095
0.150000	2.150000	1	+6.62809100E-01	117.109	558.079	25094.725
0.148000	2.150000	1	+6.62449800E-01	117.109	558.079	25099.665
0.146000	2.150000	1	+6.62839100E-01	117.109	558.079	25105.345
0.144000	2.150000	1	+6.63358000E-01	117.109	557.693	25110.975
0.142000	2.150000	1	+6.62539700E-01	117.110	557.693	25116.485
0.140000	2.150000	1	+6.62679400E-01	117.110	557.693	25121.945
0.138000	2.150000	1	+6.62958800E-01	117.110	557.693	25126.835
0.136000	2.150000	1	+6.62569600E-01	117.110	557.693	25132.425
0.134000	2.150000	1	+6.62669400E-01	117.018	557.538	25137.855
0.132000	2.150000	1	+6.62968800E-01	117.018	557.538	25143.385
0.130000	2.150000	1	+6.63068600E-01	117.018	557.538	25148.945
0.128000	2.150000	1	+6.62948800E-01	117.018	557.538	25153.815
0.126000	2.150000	1	+6.63657400E-01	117.013	557.315	25159.455
0.124000	2.150000	1	+6.64096500E-01	117.013	557.315	25164.315
0.122000	2.150000	1	+6.63886900E-01	117.013	557.315	25169.985
0.120000	2.150000	1	+6.63847000E-01	117.013	557.315	25175.546
0.118000	2.150000	1	+6.64585500E-01	117.068	557.175	25180.806
0.116000	2.150000	1	+6.64645400E-01	117.068	557.175	25186.466
0.114000	2.150000	1	+6.65833000E-01	117.068	557.175	25192.026
0.112000	2.150000	1	+6.66012600E-01	117.068	557.175	25197.666
0.110000	2.150000	1	+6.66002700E-01	116.993	558.011	25202.536
0.108000	2.150000	1	+6.66511600E-01	116.993	558.011	25208.156
0.106000	2.150000	1	+6.67699200E-01	116.993	558.011	25213.706
0.104000	2.150000	1	+6.67679300E-01	116.993	558.033	25219.336
0.102000	2.150000	1	+6.67639300E-01	117.058	558.033	25224.866
0.100000	2.150000	1	+6.68836900E-01	117.058	558.033	25230.406
0.098000	2.150000	1	+6.69056500E-01	117.058	558.033	25235.936
0.096000	2.150000	1	+6.69455700E-01	117.058	558.033	25241.366
0.094000	2.150000	1	+6.70214100E-01	117.058	557.688	25246.136
0.092000	2.150000	1	+6.70593400E-01	117.020	557.688	25251.066
0.090000	2.150000	1	+6.70793000E-01	117.020	557.688	25255.996
0.088000	2.150000	1	+6.70882800E-01	117.020	557.688	25261.556
0.086000	2.150000	1	+6.71950600E-01	117.020	556.117	25267.166
0.084000	2.150000	1	+6.72409700E-01	116.983	556.117	25272.686
0.082000	2.150000	1	+6.72319900E-01	116.983	556.117	25277.606
0.080000	2.150000	1	+6.72868800E-01	116.983	556.117	25282.666
0.078000	2.150000	1	+6.72858800E-01	116.983	557.566	25287.546
0.076000	2.150000	1	+6.73078300E-01	116.947	557.566	25293.186
0.074000	2.150000	1	+6.74056400E-01	116.947	557.566	25298.726
0.072000	2.150000	1	+6.73657200E-01	116.947	557.566	25303.936
0.070000	2.150000	1	+6.73926600E-01	116.947	557.212	25308.906
0.068000	2.150000	1	+6.74545400E-01	116.965	557.212	25314.466
0.066000	2.150000	1	+6.74565300E-01	116.965	557.212	25319.456
0.064000	2.150000	1	+6.74695100E-01	116.965	557.212	25324.636
0.062000	2.150000	1	+6.74395700E-01	116.965	557.212	25329.846
0.060000	2.150000	1	+6.74405600E-01	117.043	557.211	25334.836
0.058000	2.150000	1	+6.74615200E-01	117.043	557.211	25340.396
0.056000	2.150000	1	+6.74265900E-01	117.043	557.211	25345.906
0.054000	2.150000	1	+6.74695100E-01	117.043	557.211	25351.106
0.052000	2.150000	1	+6.74315800E-01	117.043	557.256	25356.556
0.050000	2.150000	1	+6.74176100E-01	117.071	557.256	25361.486
0.048000	2.150000	1	+6.74305800E-01	117.071	557.256	25367.036
0.046000	2.150000	1	+6.74116200E-01	117.071	557.256	25372.676
0.044000	2.150000	1	+6.73916600E-01	117.071	557.286	25378.246
0.042000	2.150000	1	+6.73886700E-01	117.075	557.286	25383.426
0.040000	2.150000	1	+6.74116200E-01	117.075	557.286	25388.946
0.038000	2.150000	1	+6.73806900E-01	117.075	557.286	25394.606
0.036000	2.150000	1	+6.73477500E-01	117.075	556.985	25400.046
0.034000	2.150000	1	+6.73407700E-01	117.026	556.985	25405.136
0.032000	2.150000	1	+6.73647200E-01	117.026	556.985	25410.586
0.030000	2.150000	1	+6.73228000E-01	117.026	556.985	25416.196
0.028000	2.150000	1	+6.72958600E-01	117.026	556.985	25421.716
0.026000	2.150000	1	+6.73098300E-01	117.077	557.462	25426.526
0.024000	2.150000	1	+6.72689100E-01	117.077	557.462	25431.356
0.022000	2.150000	1	+6.72609300E-01	117.077	557.462	25436.446
0.020000	2.150000	1	+6.72130300E-01	117.077	557.462	25441.366
0.018000	2.150000	1	+6.72000500E-01	117.077	557.565	25446.436
0.016000	2.150000	1	+6.71820900E-01	117.110	557.565	25452.106
0.014000	2.150000	1	+6.71651200E-01	117.110	557.565	25457.056
0.012000	2.150000	1	+6.71461600E-01	117.110	557.565	25462.026
0.010000	2.150000	1	+6.71481600E-01	117.072	558.285	25467.776
0.008000	2.150000	1	+6.71132300E-01	117.072	558.285	25473.566
0.006000	2.150000	1	+6.70982600E-01	117.072	558.285	25479.076
0.004000	2.150000	1	+6.71481600E-01	117.072	558.285	25484.396
0.002000	2.150000	1	+6.71032500E-01	117.141	558.765	25489.396
0.000000	2.150000	1	+6.70932700E-01	117.141	558.765	25494.916
-0.002000	2.150000	1	+6.70962600E-01	117.141	558.765	25500.356
-0.004000	2.150000	1	+6.71082400E-01	117.141	558.765	25505.366
-0.006000	2.150000	1	+6.71272000E-01	117.141	560.047	25510.346
-0.008000	2.150000	1	+6.71212100E-01	117.023	560.047	25515.286
-0.010000	2.150000	1	+6.71291900E-01	117.023	560.047	25520.056
-0.012000	2.150000	1	+6.71411700E-01	117.023	560.047	25525.626
-0.014000	2.150000	1	+6.71441600E-01	117.023	560.047	25530.736
-0.016000	2.150000	1	+6.71371800E-01	117.012	558.142	25536.446
-0.018000	2.150000	1	+6.71661200E-01	117.012	558.142	25541.896
-0.020000	2.150000	1	+6.71631300E-01	117.012	558.142	25547.406
-0.022000	2.150000	1	+6.71840800E-01	117.012	558.237	25553.086
-0.024000	2.150000	1	+6.71940600E-01	117.086	558.237	25558.256
-0.026000	2.150000	1	+6.72160200E-01	117.086	558.237	25563.856
-0.028000	2.150000	1	+6.72220100E-01	117.086	558.237	25568.826
-0.030000	2.150000	1	+6.72289900E-01	117.086	558.237	25574.476
-0.032000	2.150000	1	+6.72379700E-01	117.086	558.169	25579.296
-0.034000	2.150000	1	+6.72359800E-01	117.029	558.169	25584.276
-0.036000	2.150000	1	+6.73168100E-01	117.029	558.169	25589.916
-0.038000	2.150000	1	+6.72988500E-01	117.029	558.169	25595.396
-0.040000	2.150000	1	+6.72988500E-01	117.029	557.125	25600.886
-0.042000	2.150000	1	+6.73128200E-01	117.014	557.125	25605.876
-0.044000	2.150000	1	+6.73447600E-01	117.014	557.125	25611.296
-0.046000	2.150000	1	+6.73427600E-01	117.014	557.125	25616.946
-0.048000	2.150000	1	+6.73816800E-01	117.014	557.568	25622.456
-0.050000	2.150000	1	+6.73457600E-01	116.953	557.568	25627.896
-0.052000	2.150000	1	+6.73856800E-01	116.953	557.568	25632.896
-0.054000	2.150000	1	+6.73946600E-01	116.953	557.568	25637.946
-0.056000	2.150000	1	+6.73906700E-01	116.953	557.568	25642.936
-0.058000	2.150000	1	+6.73866700E-01	116.938	556.922	25648.586
-0.060000	2.150000	1	+6.74176100E-01	116.938	556.922	25653.556
-0.062000	2.150000	1	+6.74575300E-01	116.938	556.922	25659.086
-0.064000	2.150000	1	+6.74325800E-01	116.938	556.922	25664.396
-0.066000	2.150000	1	+6.74106300E-01	117.085	557.774	25669.496
-0.068000	2.150000	1	+6.74525400E-01	117.085	557.774	25675.146
-0.070000	2.150000	1	+6.74315800E-01	117.085	557.774	25680.676
-0.072000	2.150000	1	+6.73826800E-01	117.085	557.416	25686.316
-0.074000	2.150000	1	+6.73786900E-01	117.092	557.416	25691.406
-0.076000	2.150000	1	+6.73916600E-01	117.092	557.416	25696.946
-0.078000	2.150000	1	+6.73607300E-01	117.092	557.416	25701.906
-0.080000	2.150000	1	+6.73836800E-01	117.092	557.416	25706.836
-0.082000	2.150000	1	+6.73357800E-01	117.043	557.485	25711.986
-0.084000	2.150000	1	+6.72369800E-01	117.043	557.485	25717.086
-0.086000	2.150000	1	+6.72309900E-01	117.043	557.485	25722.086
-0.088000	2.150000	1	+6.72309900E-01	117.043	557.485	25727.626
-0.090000	2.150000	1	+6.71581400E-01	117.043	556.803	25733.276
-0.092000	2.150000	1	+6.70932700E-01	117.002	556.803	25738.126
-0.094000	2.150000	1	+6.71182200E-01	117.002	556.803	25743.586
-0.096000	2.150000	1	+6.71132300E-01	117.002	556.803	25749.236
-0.098000	2.150000	1	+6.70483600E-01	117.002	556.803	25754.196
-0.100000	2.150000	1	+6.69585400E-01	117.002	557.922	25759.116
-0.102000	2.150000	1	+6.69725100E-01	117.080	557.922	25764.276
-0.104000	2.150000	1	+6.69365800E-01	117.080	557.922	25769.296
-0.106000	2.150000	1	+6.67679300E-01	117.080	557.922	25774.896
-0.108000	2.150000	1	+6.67868900E-01	117.080	556.524	25780.556
-0.110000	2.150000	1	+6.67719200E-01	117.053	556.524	25786.086
-0.112000	2.150000	1	+6.67709200E-01	117.053	556.524	25791.276
-0.114000	2.150000	1	+6.66751100E-01	117.053	556.524	25796.366
-0.116000	2.150000	1	+6.66481700E-01	117.053	556.028	25801.336
-0.118000	2.150000	1	+6.65354000E-01	117.020	556.028	25806.776
-0.120000	2.150000	1	+6.65354000E-01	117.020	556.028	25811.686
-0.122000	2.150000	1	+6.64725200E-01	117.020	556.028	25816.706
-0.124000	2.150000	1	+6.64625400E-01	117.020	556.028	25821.836
-0.126000	2.150000	1	+6.64924800E-01	117.035	556.595	25826.746
-0.128000	2.150000	1	+6.64026700E-01	117.035	556.595	25832.556
-0.130000	2.150000	1	+6.64046600E-01	117.035	556.595	25837.486
-0.132000	2.150000	1	+6.63637400E-01	117.035	556.595	25842.686
-0.134000	2.150000	1	+6.63477800E-01	117.043	556.381	25847.766
-0.136000	2.150000	1	+6.63877000E-01	117.043	556.381	25853.306
-0.138000	2.150000	1	+6.63986700E-01	117.043	556.381	25858.936
-0.140000	2.150000	1	+6.63677400E-01	117.043	556.381	25864.186
-0.142000	2.150000	1	+6.63358000E-01	117.055	555.806	25869.446
-0.144000	2.150000	1	+6.63128500E-01	117.055	555.806	25874.436
-0.146000	2.150000	1	+6.63647400E-01	117.055	555.806	25880.006
-0.148000	2.150000	1	+6.63797100E-01	117.055	555.806	25885.486
-0.150000	2.150000	1	+6.63886900E-01	116.897	557.275	25890.497
-0.152000	2.150000	1	+6.64166400E-01	116.897	557.275	25895.707
-0.154000	2.150000	1	+6.63757200E-01	116.897	557.275	25901.227
-0.156000	2.150000	1	+6.63976800E-01	116.897	557.275	25906.967
-0.158000	2.150000	1	+6.64086500E-01	116.897	557.605	25912.737
-0.160000	2.150000	1	+6.64126500E-01	117.060	557.605	25917.867
-0.162000	2.150000	1	+6.65144400E-01	117.060	557.605	25923.137
-0.164000	2.150000	1	+6.64874900E-01	117.060	557.605	25928.807
-0.166000	2.150000	1	+6.65413800E-01	117.060	556.971	25933.887
-0.168000	2.150000	1	+6.65114500E-01	117.016	556.971	25939.567
-0.170000	2.150000	1	+6.65853000E-01	117.016	556.971	25944.417
-0.172000	2.150000	1	+6.65783100E-01	117.016	556.971	25949.607
-0.174000	2.150000	1	+6.66012600E-01	117.016	556.971	25954.507
-0.176000	2.150000	1	+6.67090500E-01	117.016	556.392	25960.107
-0.178000	2.150000	1	+6.66880900E-01	116.973	556.392	25965.567
-0.180000	2.150000	1	+6.67110400E-01	116.973	556.392	25970.427
-0.182000	2.150000	1	+6.67409800E-01	116.973	556.392	25975.517
-0.184000	2.150000	1	+6.68248100E-01	116.973	556.338	25981.047
